record_timestamp,devtmpfs,sda1,cs_root,tmpfs_root,usr,nice,sys,iowait,irq,soft,steal,guest,gnice,idle,mem_total,mem_used,mem_free,mem_shared,mem_buffcached,mem_available,swap_total,swap_used,swap_free
2024-03-02 19:49:32.969+02,0,318732,5269204,5269200,9.8,0,4.94,0.65,0,2.23,0,0,0,82.41,3747016,1481524,861676,8728,1619428,2255928,1048572,0,1048572
2024-03-02 19:49:38.984+02,0,318732,5269232,5269232,9.77,0,4.99,0.64,0,2.23,0,0,0,82.4,3747016,1492344,872480,8728,1619476,2258076,1048572,0,1048572
2024-03-02 19:49:44.022+02,0,318732,5270376,5270376,9.74,0,5.04,0.64,0,2.24,0,0,0,82.36,3747016,1484048,885820,8728,1620544,2265020,1048572,0,1048572
2024-03-02 19:49:49.045+02,0,318732,5270752,5270752,9.73,0,5.1,0.63,0,2.25,0,0,0,82.32,3747016,1483672,870740,8728,1621380,2270392,1048572,0,1048572
2024-03-02 19:49:54.071+02,0,318732,5270616,5270612,9.72,0,5.15,0.63,0,2.26,0,0,0,82.29,3747016,1506924,863928,8728,1622608,2245092,1048572,0,1048572
2024-03-02 19:49:59.129+02,0,318732,5270644,5270644,9.69,0,5.21,0.62,0,2.26,0,0,0,82.24,3747016,1485168,881388,8728,1625836,2275632,1048572,0,1048572
2024-03-02 19:50:04.163+02,0,318732,5270440,5270440,9.66,0,5.25,0.62,0,2.26,0,0,0,82.22,3747016,1500240,863324,8728,1628572,2252828,1048572,0,1048572
2024-03-02 19:50:09.184+02,0,318732,5270440,5270440,9.62,0,5.3,0.61,0,2.26,0,0,0,82.23,3747016,1493624,852068,8728,1628460,2259788,1048572,0,1048572
2024-03-02 19:50:14.195+02,0,318732,5270312,5270308,9.58,0,5.32,0.61,0,2.25,0,0,0,82.25,3747016,1494460,872140,8728,1631524,2257796,1048572,0,1048572
2024-03-02 19:50:19.271+02,0,318732,5272480,5272352,9.65,0,5.35,0.6,0,2.26,0,0,0,82.25,3747016,1509540,860432,8728,1640460,2242224,1048572,0,1048572
2024-03-02 19:50:24.313+02,0,318732,5272368,5272368,9.63,0,5.38,0.6,0,2.26,0,0,0,82.15,3747016,1503008,866152,8728,1622512,2253588,1048572,0,1048572
2024-03-02 19:50:29.343+02,0,318732,5272200,5272356,9.6,0,5.41,0.59,0,2.26,0,0,0,82.16,3747016,1512952,862296,8728,1626664,2241132,1048572,0,1048572
2024-03-02 19:50:34.382+02,0,318732,5272228,5272224,9.56,0,5.45,0.59,0,2.25,0,0,0,82.16,3747016,1503848,863824,8728,1626096,2247952,1048572,0,1048572
2024-03-02 19:50:39.401+02,0,318732,5272376,5272376,9.53,0,5.48,0.58,0,2.25,0,0,0,82.17,3747016,1504316,865208,8728,1627368,2249264,1048572,0,1048572
2024-03-02 19:50:44.427+02,0,318732,5272376,5272376,9.5,0,5.51,0.58,0,2.25,0,0,0,82.17,3747016,1507716,865772,8728,1630052,2242164,1048572,0,1048572
2024-03-02 19:50:49.461+02,0,318732,5270352,5271452,9.48,0,5.55,0.57,0,2.26,0,0,0,82.15,3747016,1500504,845832,8728,1627948,2229448,1048572,0,1048572
2024-03-02 19:50:54.51+02,0,318732,5270364,5270356,9.46,0,5.59,0.57,0,2.26,0,0,0,82.14,3747016,1508376,853856,8728,1625680,2237836,1048572,0,1048572
2024-03-02 19:50:59.532+02,0,318732,5270496,5270496,9.43,0,5.62,0.57,0,2.26,0,0,0,82.13,3747016,1508628,860084,8728,1623320,2241712,1048572,0,1048572
2024-03-02 19:51:04.532+02,0,318732,5270544,5270544,9.4,0,5.66,0.56,0,2.26,0,0,0,82.13,3747016,1501536,864468,8728,1623256,2246888,1048572,0,1048572
2024-03-02 19:51:10.547+02,0,318732,5270320,5270312,9.37,0,5.68,0.56,0,2.26,0,0,0,82.14,3747016,1503480,852608,8728,1624120,2247620,1048572,0,1048572
2024-03-02 19:51:15.56+02,0,318732,5272428,5272420,9.34,0,5.71,0.55,0,2.26,0,0,0,82.14,3747016,1501324,850472,8728,1621340,2249576,1048572,0,1048572
2024-03-02 19:51:20.589+02,0,318732,5272652,5272652,9.33,0,5.75,0.55,0,2.27,0,0,0,82.12,3747016,1508892,854700,8728,1622140,2241224,1048572,0,1048572
2024-03-02 19:51:25.618+02,0,318732,5272652,5272652,9.3,0,5.78,0.55,0,2.26,0,0,0,82.12,3747016,1505240,863460,8728,1623564,2243052,1048572,0,1048572
2024-03-02 19:51:30.622+02,0,318732,5272484,5272476,9.27,0,5.81,0.54,0,2.26,0,0,0,82.13,3747016,1511960,845484,8728,1623440,2226920,1048572,0,1048572
2024-03-02 19:51:35.644+02,0,318732,5272516,5272508,9.24,0,5.83,0.54,0,2.26,0,0,0,82.14,3747016,1499816,855932,8728,1623368,2255096,1048572,0,1048572
2024-03-02 19:51:40.659+02,0,318732,5272632,5272632,9.21,0,5.86,0.53,0,2.26,0,0,0,82.15,3747016,1506224,857444,8728,1622860,2243156,1048572,0,1048572
2024-03-02 19:51:45.709+02,0,318732,5272612,5272612,9.19,0,5.89,0.53,0,2.26,0,0,0,82.15,3747016,1513884,852096,8728,1622964,2237188,1048572,0,1048572
2024-03-02 19:51:50.759+02,0,318732,5272800,5272792,9.21,0,5.93,0.53,0,2.26,0,0,0,82.09,3747016,1508736,855116,8728,1621484,2239584,1048572,0,1048572
2024-03-02 19:51:55.778+02,0,318732,5272832,5272824,9.18,0,5.96,0.53,0,2.26,0,0,0,82.08,3747016,1517044,845604,8728,1623924,2232392,1048572,0,1048572
2024-03-02 19:52:00.804+02,0,318732,5272976,5272976,9.15,0,6,0.52,0,2.26,0,0,0,82.06,3747016,1507508,855756,8728,1633892,2240260,1048572,0,1048572
2024-03-02 19:52:05.823+02,0,318732,5272976,5272976,9.13,0,6.03,0.52,0,2.27,0,0,0,82.07,3747016,1508312,847212,8728,1636904,2229812,1048572,0,1048572
2024-03-02 19:52:11.862+02,0,318732,5272812,5272804,9.1,0,6.06,0.51,0,2.27,0,0,0,82.06,3747016,1505284,847012,8728,1634192,2246592,1048572,0,1048572
2024-03-02 19:52:16.878+02,0,318732,5272840,5272836,9.08,0,6.1,0.51,0,2.27,0,0,0,82.05,3747016,1522756,846484,8728,1623612,2228672,1048572,0,1048572
2024-03-02 19:52:21.881+02,0,318732,5272704,5272924,9.06,0,6.13,0.51,0,2.27,0,0,0,82.03,3747016,1511472,850376,8728,1621732,2238152,1048572,0,1048572
2024-03-02 19:52:27.029+02,0,318732,5272704,5272704,9.04,0,6.16,0.51,0,2.27,0,0,0,82.03,3747016,1521340,847176,8728,1643644,2231672,1048572,0,1048572
2024-03-02 19:52:32.048+02,0,318732,5272536,5272528,9.02,0,6.2,0.5,0,2.27,0,0,0,82,3747016,1508712,846912,8728,1624952,2236192,1048572,0,1048572
2024-03-02 19:52:37.071+02,0,318732,5272568,5272560,8.99,0,6.22,0.5,0,2.27,0,0,0,82.01,3747016,1510608,859708,8728,1623296,2244264,1048572,0,1048572
2024-03-02 19:52:42.071+02,0,318732,5272708,5272708,8.96,0,6.24,0.5,0,2.27,0,0,0,82.03,3747016,1507988,856236,8728,1622552,2238872,1048572,0,1048572
2024-03-02 19:52:48.105+02,0,318732,5272688,5272708,8.95,0,6.25,0.49,0,2.27,0,0,0,82.04,3747016,1502084,851936,8728,1626084,2235628,1048572,0,1048572
2024-03-02 19:52:53.167+02,0,318732,5272600,5272588,8.99,0,6.29,0.49,0,2.28,0,0,0,81.95,3747016,1521384,840308,8728,1625152,2224392,1048572,0,1048572
2024-03-02 19:52:58.174+02,0,318732,5272656,5272644,8.96,0,6.32,0.49,0,2.28,0,0,0,81.94,3747016,1517876,849640,8728,1622488,2230564,1048572,0,1048572
2024-03-02 19:53:03.209+02,0,318732,5272816,5272816,8.94,0,6.35,0.49,0,2.29,0,0,0,81.93,3747016,1511880,838192,8728,1622588,2241652,1048572,0,1048572
2024-03-02 19:53:08.282+02,0,318732,5272816,5272816,8.92,0,6.38,0.48,0,2.29,0,0,0,81.93,3747016,1506852,843756,8728,1622804,2226852,1048572,0,1048572
2024-03-02 19:53:13.298+02,0,318732,5272656,5272644,8.91,0,6.41,0.48,0,2.3,0,0,0,81.91,3747016,1500724,850712,8728,1623588,2232072,1048572,0,1048572
2024-03-02 19:53:18.309+02,0,318732,5272688,5272676,8.89,0,6.44,0.48,0,2.3,0,0,0,81.89,3747016,1515280,853460,8728,1624172,2236096,1048572,0,1048572
2024-03-02 19:53:23.347+02,0,318732,5273084,5273100,8.91,0,6.48,0.47,0,2.31,0,0,0,81.86,3747016,1526908,841076,8728,1622868,2227900,1048572,0,1048572
2024-03-02 19:53:28.374+02,0,318732,5273084,5273084,8.89,0,6.51,0.47,0,2.31,0,0,0,81.81,3747016,1503552,831848,8728,1623848,2218476,1048572,0,1048572
2024-03-02 19:53:33.406+02,0,318732,5272944,5272932,8.88,0,6.55,0.47,0,2.32,0,0,0,81.79,3747016,1498916,852160,8728,1622776,2239796,1048572,0,1048572
2024-03-02 19:53:38.432+02,0,318732,5273000,5272988,8.88,0,6.58,0.47,0,2.32,0,0,0,81.76,3747016,1516852,841404,8728,1623528,2224056,1048572,0,1048572
2024-03-02 19:53:43.456+02,0,318732,5273136,5273136,8.86,0,6.61,0.46,0,2.32,0,0,0,81.75,3747016,1516140,836684,8728,1623448,2222560,1048572,0,1048572
2024-03-02 19:53:49.511+02,0,318732,5273480,5273480,8.86,0,6.64,0.46,0,2.33,0,0,0,81.72,3747016,1550788,820164,8728,1624572,2202580,1048572,0,1048572
2024-03-02 19:53:54.562+02,0,318732,5272988,5273036,8.88,0,6.68,0.46,0,2.34,0,0,0,81.69,3747016,1572064,790652,8728,1625232,2163528,1048572,0,1048572
2024-03-02 19:53:59.549+02,0,318732,5272988,5273056,8.87,0,6.72,0.46,0,2.34,0,0,0,81.62,3747016,1573344,789180,8728,1627592,2165624,1048572,0,1048572
2024-03-02 19:54:04.571+02,0,318732,5273116,5273116,8.85,0,6.75,0.45,0,2.34,0,0,0,81.6,3747016,1598564,766888,8728,1626020,2152980,1048572,0,1048572
2024-03-02 19:54:09.723+02,0,318732,5272776,5273116,8.87,0,6.78,0.45,0,2.34,0,0,0,81.59,3747016,1600944,748992,8728,1626088,2145952,1048572,0,1048572
2024-03-02 19:54:14.772+02,0,318732,5276772,5272628,8.88,0,6.82,0.45,0,2.35,0,0,0,81.51,3747016,1605932,749792,8728,1626076,2145764,1048572,0,1048572
2024-03-02 19:54:19.824+02,0,318732,5276804,5276792,8.86,0,6.84,0.45,0,2.35,0,0,0,81.5,3747016,1607432,750416,8728,1625440,2138404,1048572,0,1048572
2024-03-02 19:54:24.845+02,0,318732,5276988,5276988,8.87,0,6.87,0.44,0,2.35,0,0,0,81.47,3747016,1616800,749672,8728,1626168,2137456,1048572,0,1048572
2024-03-02 19:54:31.124+02,0,318732,5276932,5276988,8.87,0,6.94,0.44,0,2.37,0,0,0,81.4,3747016,2998532,113492,8728,987536,1397976,1048572,0,1047792
2024-03-02 19:54:37.058+02,0,318732,5276808,5276796,8.89,0,7.07,0.44,0,2.38,0,0,0,81.24,3747016,2791420,412396,7332,477256,936360,1048572,1804,1046768
2024-03-02 19:54:43.398+02,0,318732,5276964,5276828,8.9,0,7.24,0.44,0,2.4,0,0,0,81.01,3747016,2277928,1210856,3716,373252,1325856,1048572,5156,1043416
2024-03-02 19:54:49.25+02,0,318732,5276964,5276964,8.93,0,7.38,0.44,0,2.42,0,0,0,80.8,3747016,2585536,1192028,3716,255196,736352,1048572,5156,1043416
2024-03-02 19:54:56.029+02,0,318732,5277016,5276964,8.96,0,7.53,0.44,0,2.43,0,0,0,80.6,3747016,3117768,538964,3716,259808,869808,1048572,5156,1043416
2024-03-02 19:55:01.041+02,0,318732,5276868,5276848,8.94,0,7.67,0.44,0,2.45,0,0,0,80.49,3747016,1565780,2156392,3716,255632,2185508,1048572,5156,1043416
2024-03-02 19:55:06.068+02,0,318732,5277020,5276880,8.92,0,7.68,0.43,0,2.44,0,0,0,80.52,3747016,1566364,2157352,3716,258228,2187052,1048572,5156,1043416
2024-03-02 19:55:11.081+02,0,318732,5277020,5277020,8.9,0,7.68,0.43,0,2.44,0,0,0,80.54,3747016,1561568,2161552,3716,254736,2186244,1048572,5156,1043416
2024-03-02 19:55:16.119+02,0,318732,5276848,5277000,8.87,0,7.7,0.43,0,2.44,0,0,0,80.56,3747016,1567296,2153872,3716,256324,2180024,1048572,5156,1043416
2024-03-02 19:55:21.132+02,0,318732,5276880,5276860,8.85,0,7.7,0.43,0,2.44,0,0,0,80.57,3747016,1563944,2160392,3716,255556,2185568,1048572,5156,1043416
2024-03-02 19:55:26.156+02,0,318732,5278080,5276892,8.95,0,7.71,0.42,0,2.44,0,0,0,80.56,3747016,1569496,2151428,3716,254412,2177168,1048572,5156,1043416
2024-03-02 19:55:31.178+02,0,318732,5279356,5279356,8.93,0,7.73,0.42,0,2.45,0,0,0,80.46,3747016,1564680,2157384,3716,255740,2183932,1048572,5156,1043416
2024-03-02 19:55:36.21+02,0,318732,5279064,5279216,8.92,0,7.76,0.42,0,2.45,0,0,0,80.44,3747016,1565088,2154248,3716,257660,2182904,1048572,5156,1043416
2024-03-02 19:55:41.317+02,0,318732,5278940,5278896,8.91,0,7.78,0.42,0,2.46,0,0,0,80.44,3747016,1564848,2155420,3716,257604,2181980,1048572,5156,1043416
2024-03-02 19:55:47.372+02,0,318732,5279156,5278956,8.9,0,7.8,0.42,0,2.46,0,0,0,80.42,3747016,1565732,2153148,3720,257616,2181408,1048572,5156,1043416
2024-03-02 19:55:52.397+02,0,318732,5279436,5279436,8.88,0,7.83,0.41,0,2.46,0,0,0,80.41,3747016,1565196,2151292,3720,258584,2182508,1048572,5156,1043416
2024-03-02 19:55:57.378+02,0,318732,5277212,5279436,8.87,0,7.85,0.41,0,2.47,0,0,0,80.4,3747016,1568380,2154248,3720,257024,2178656,1048572,5156,1043416
2024-03-02 19:56:02.409+02,0,318732,5277268,5277244,8.86,0,7.87,0.41,0,2.47,0,0,0,80.39,3747016,1566604,2153956,3720,256832,2180536,1048572,5156,1043416
2024-03-02 19:56:07.427+02,0,318732,5277432,5277276,8.86,0,7.89,0.41,0,2.47,0,0,0,80.37,3747016,1565452,2154848,3720,256372,2182728,1048572,5156,1043416
2024-03-02 19:56:12.44+02,0,318732,5277392,5277392,8.84,0,7.89,0.41,0,2.47,0,0,0,80.38,3747016,1567844,2153592,3720,256508,2179500,1048572,5156,1043416
2024-03-02 19:56:17.456+02,0,318732,5276888,5277032,8.82,0,7.9,0.4,0,2.47,0,0,0,80.4,3747016,1565316,2154556,3720,256416,2182196,1048572,5156,1043416
2024-03-02 19:56:22.705+02,0,318732,5276920,5276900,8.8,0,7.92,0.4,0,2.47,0,0,0,80.4,3747016,1569260,2154000,3720,256704,2179424,1048572,5156,1043416
2024-03-02 19:56:27.736+02,0,318732,5277136,5276928,8.79,0,7.92,0.4,0,2.47,0,0,0,80.41,3747016,1565536,2153012,3720,256920,2179092,1048572,5156,1043416
2024-03-02 19:56:32.753+02,0,318732,5277160,5277136,8.77,0,7.94,0.4,0,2.47,0,0,0,80.41,3747016,1565004,2155936,3720,255392,2179808,1048572,5156,1043416
2024-03-02 19:56:37.772+02,0,318732,5277000,5277100,8.76,0,7.95,0.4,0,2.47,0,0,0,80.42,3747016,1572840,2147440,3720,255264,2174668,1048572,5156,1043416
2024-03-02 19:56:42.789+02,0,318732,5277032,5277012,8.74,0,7.97,0.4,0,2.47,0,0,0,80.41,3747016,1581348,2138132,3720,254940,2166384,1048572,5156,1043416
2024-03-02 19:56:47.805+02,0,318732,5277196,5277044,8.73,0,7.98,0.39,0,2.47,0,0,0,80.42,3747016,1592636,2131148,3720,254860,2152668,1048572,5156,1043416
2024-03-02 19:56:53.22+02,0,318732,5277196,5277196,8.71,0,7.99,0.39,0,2.47,0,0,0,80.42,3747016,1601740,2122324,3720,255648,2145896,1048572,5156,1043416
2024-03-02 19:57:00.626+02,0,318732,5277092,5277672,8.81,0,8.04,0.39,0,2.48,0,0,0,80.33,3747016,1630700,2083004,3720,257388,2107316,1048572,5156,1043416
2024-03-02 19:57:05.197+02,0,318732,5277092,5277072,8.89,0,8.13,0.39,0,2.5,0,0,0,80.14,3747016,1659680,2062484,3720,260116,2088792,1048572,5156,1043416
2024-03-02 19:57:11.177+02,0,318732,5277168,5277228,8.96,0,8.2,0.39,0,2.52,0,0,0,79.97,3747016,1665456,2040900,3720,260144,2082376,1048572,5156,1043416
2024-03-02 19:57:18.274+02,0,318732,5277020,5277168,9.03,0,8.26,0.39,0,2.54,0,0,0,79.82,3747016,1671508,2041344,3720,257436,2070416,1048572,5156,1043416
2024-03-02 19:57:24.716+02,0,318732,5277052,5277040,9.12,0,8.31,0.39,0,2.56,0,0,0,79.67,3747016,1688724,2021372,3720,257892,2057456,1048572,5156,1043416
2024-03-02 19:57:33.231+02,0,318732,5277256,5277064,9.22,0,8.38,0.39,0,2.57,0,0,0,79.5,3747016,1711812,2015512,3720,260212,2036196,1048572,5156,1043416
2024-03-02 19:57:45.14+02,0,318732,5277108,5277808,9.36,0,8.48,0.38,0,2.61,0,0,0,79.21,3747016,1726244,1994628,3720,258728,2027860,1048572,5156,1043416
2024-03-02 19:57:56.209+02,0,318732,5277564,5277564,9.51,0,8.64,0.38,0,2.65,0,0,0,78.9,3747016,1746320,1973788,3720,266216,1994924,1048572,5156,1043416
2024-03-02 19:58:07.27+02,0,318732,5277664,5277676,9.69,0,8.73,0.38,0,2.68,0,0,0,78.49,3747016,1782672,1932896,3720,271888,1971720,1048572,5156,1043416
2024-03-02 19:58:14.181+02,0,318732,5277840,5277840,9.8,0,8.8,0.38,0,2.69,0,0,0,78.31,3747016,1797248,1914896,3720,264256,1949100,1048572,5156,1043416
2024-03-02 19:58:20.144+02,0,318732,5271628,5270552,9.9,0,8.85,0.38,0,2.7,0,0,0,78.15,3747016,1803152,1912472,3720,263960,1931204,1048572,5156,1043416
2024-03-02 19:58:27.209+02,0,318732,5270672,5270684,10.01,0,8.9,0.38,0,2.71,0,0,0,77.99,3747016,1816796,1901672,3720,269292,1930384,1048572,5156,1043416
2024-03-02 19:58:32.251+02,0,318732,5270652,5270552,10.09,0,8.95,0.38,0,2.72,0,0,0,77.85,3747016,1838548,1878172,3720,266928,1907552,1048572,5156,1043416
2024-03-02 19:58:40.261+02,0,318732,5270808,5270808,10.18,0,8.99,0.38,0,2.73,0,0,0,77.69,3747016,1844336,1859424,3720,263756,1901332,1048572,5156,1043416
2024-03-02 19:58:44.424+02,0,318732,5270656,5270672,10.26,0,9.04,0.37,0,2.75,0,0,0,77.57,3747016,1863280,1863092,3720,267920,1890060,1048572,5156,1043416
2024-03-02 19:58:52.209+02,0,318732,5270604,5270740,10.34,0,9.09,0.37,0,2.77,0,0,0,77.42,3747016,1863328,1830940,3720,266960,1875664,1048572,5156,1043416
2024-03-02 19:58:57.212+02,0,318732,5270740,5270740,10.41,0,9.13,0.37,0,2.78,0,0,0,77.29,3747016,1879544,1851284,3720,255460,1867472,1048572,5156,1043416
2024-03-02 19:59:02.235+02,0,318732,5271272,5271096,10.39,0,9.13,0.37,0,2.78,0,0,0,77.32,3747016,1895900,1830516,3720,250924,1848744,1048572,5156,1043416
2024-03-02 19:59:07.257+02,0,318732,5271168,5271184,10.36,0,9.14,0.37,0,2.78,0,0,0,77.33,3747016,1922424,1814996,3720,253096,1834260,1048572,5156,1043416
2024-03-02 19:59:12.267+02,0,318732,5271224,5271356,10.34,0,9.14,0.37,0,2.78,0,0,0,77.35,3747016,1929476,1797752,3720,253460,1817700,1048572,5156,1043416
2024-03-02 19:59:17.281+02,0,318732,5271356,5271296,10.31,0,9.15,0.37,0,2.77,0,0,0,77.38,3747016,1943156,1780908,3720,253996,1803988,1048572,5156,1043416
2024-03-02 19:59:22.303+02,0,318732,5271296,5271148,10.29,0,9.15,0.37,0,2.77,0,0,0,77.4,3747016,1949432,1780020,3720,253840,1796168,1048572,5156,1043416
2024-03-02 19:59:27.31+02,0,318732,5271164,5271180,10.27,0,9.16,0.36,0,2.77,0,0,0,77.41,3747016,1966412,1761460,3720,250736,1780800,1048572,5156,1043416
2024-03-02 19:59:32.337+02,0,318732,5271196,5271324,10.25,0,9.16,0.36,0,2.77,0,0,0,77.43,3747016,1969204,1758592,3720,250012,1779252,1048572,5156,1043416
2024-03-02 19:59:38.351+02,0,318732,5271376,5271376,10.24,0,9.17,0.36,0,2.77,0,0,0,77.44,3747016,1967484,1760004,3720,250208,1782792,1048572,5156,1043416
2024-03-02 19:59:43.447+02,0,318732,5271376,5271204,10.21,0,9.17,0.36,0,2.76,0,0,0,77.47,3747016,1967276,1758796,3720,251500,1782248,1048572,5156,1043416
2024-03-02 19:59:48.486+02,0,318732,5272268,5272604,10.19,0,9.17,0.36,0,2.76,0,0,0,77.49,3747016,1964540,1763780,3720,251532,1782692,1048572,5156,1043416
2024-03-02 19:59:53.526+02,0,318732,5272644,5272728,10.17,0,9.18,0.36,0,2.76,0,0,0,77.51,3747016,1967892,1756948,3720,255928,1779688,1048572,5156,1043416
2024-03-02 19:59:57.543+02,0,318732,5272728,5272728,10.14,0,9.18,0.36,0,2.76,0,0,0,77.54,3747016,1970332,1757528,3720,256856,1780668,1048572,5156,1043416
2024-03-02 20:00:03.577+02,0,318732,5272728,5272564,10.12,0,9.18,0.35,0,2.76,0,0,0,77.57,3747016,1976936,1753016,3720,255160,1771992,1048572,5156,1043416
2024-03-02 20:00:07.59+02,0,318732,5272620,5272636,10.1,0,9.19,0.35,0,2.75,0,0,0,77.59,3747016,1974228,1749892,3720,255560,1775884,1048572,5156,1043416
2024-03-02 20:00:12.598+02,0,318732,5272776,5272800,10.08,0,9.19,0.35,0,2.75,0,0,0,77.61,3747016,1971532,1749648,3720,253768,1775640,1048572,5156,1043416
2024-03-02 20:00:17.618+02,0,318732,5272824,5272448,10.06,0,9.19,0.35,0,2.75,0,0,0,77.64,3747016,1975116,1752520,3720,249828,1776616,1048572,5156,1043416
2024-03-02 20:00:23.66+02,0,318732,5272448,5272164,10.03,0,9.19,0.35,0,2.74,0,0,0,77.67,3747016,1956128,1767648,3720,249748,1791176,1048572,5156,1043416
2024-03-02 20:00:28.669+02,0,318732,5272204,5272216,10.01,0,9.2,0.35,0,2.74,0,0,0,77.69,3747016,1959336,1768956,3720,250596,1790812,1048572,5156,1043416
2024-03-02 20:00:33.71+02,0,318732,5272404,5272404,9.99,0,9.2,0.35,0,2.74,0,0,0,77.71,3747016,1976296,1751420,3720,249924,1771280,1048572,5156,1043416
2024-03-02 20:00:38.701+02,0,318732,5272768,5272608,10,0,9.21,0.34,0,2.74,0,0,0,77.69,3747016,1982184,1736316,3720,250344,1760132,1048572,5156,1043416
2024-03-02 20:00:43.755+02,0,318732,5272788,5272464,9.97,0,9.22,0.34,0,2.74,0,0,0,77.7,3747016,1997060,1735888,3720,253044,1748712,1048572,5156,1043416
2024-03-02 20:01:17.99+02,0,318732,5272160,5272188,10.1,0,9.42,0.42,0,2.9,0,0,0,77.12,3747016,3677712,104368,372,120364,160024,1048572,986404,197584
2024-03-02 20:01:31.748+02,0,318732,5273284,5272212,10.25,0,9.77,0.47,0,3.14,0,0,0,76.38,3747016,3709948,119348,324,90200,48428,1048572,1048252,528
2024-03-02 20:02:12.898+02,0,318732,5276704,5275260,10.42,0,10.09,0.48,0,3.42,0,0,0,75.61,3747016,3717836,136236,124,89532,40560,1048572,1030184,10704
2024-03-02 20:02:22.613+02,0,318732,5274664,5274352,10.64,0,10.37,0.51,0,3.75,0,0,0,74.76,3747016,3714292,114624,12,81680,35164,1048572,1048532,260
2024-03-02 20:02:37.359+02,0,318732,5274488,5275404,10.78,0,10.56,0.51,0,3.89,0,0,0,74.36,3747016,3677948,119796,12,81004,31088,1048572,1044280,2112
2024-03-02 20:04:22.31+02,0,318732,5274944,5274808,11.5,0,11.84,0.52,0,4.6,0,0,0,71.55,3747016,3097624,320628,4,85216,683020,1048572,651896,298088
2024-03-02 20:04:37.995+02,0,318732,5274944,5274944,11.53,0,11.93,0.52,0,4.64,0,0,0,71.41,3747016,3709188,1002976,4,81304,990420,1048572,765088,287324
2024-03-02 20:04:45.42+02,0,318732,5274568,5274564,11.61,0,12.05,0.52,0,4.73,0,0,0,71.25,3747016,1894056,1728744,4,85236,1653764,1048572,940796,105212
2024-03-02 20:05:32.347+02,0,318732,5274724,5274724,11.88,0,12.61,0.52,0,5,0,0,0,69.94,3747016,2406864,1473688,4,90524,1443828,1048572,859076,195128
2024-03-02 20:05:40.724+02,0,318732,5275000,5275000,11.91,0,12.68,0.52,0,5.03,0,0,0,69.78,3747016,1620268,1870040,4,88888,1562184,1048572,847556,203832
2024-03-02 20:06:05.348+02,0,318732,5274960,5274960,11.95,0,12.77,0.51,0,5.06,0,0,0,69.64,3747016,2422784,2047668,4,82668,1520004,1048572,838852,214840
2024-03-02 20:06:08.723+02,0,318732,5275396,5275304,12.05,0,12.83,0.52,0,5.16,0,0,0,69.27,3747016,2633492,1227684,4,92696,1240940,1048572,749764,301368
2024-03-02 20:06:57.87+02,0,318732,5281344,5281344,12.37,0,13.42,0.55,0,5.46,0,0,0,68.21,3747016,1110424,2713600,4,76284,2636060,1048572,829084,219488
2024-03-02 20:07:02.972+02,0,318732,5281376,5281376,12.34,0,13.42,0.54,0,5.46,0,0,0,68.24,3747016,1112700,2709304,4,79272,2635204,1048572,828572,220000
2024-03-02 20:07:08.919+02,0,318732,5281404,5281404,12.32,0,13.41,0.55,0,5.45,0,0,0,68.28,3747016,1116768,2707548,4,79996,2630116,1048572,827804,220768
2024-03-02 20:07:19.986+02,0,318732,5281256,5281256,12.32,0,13.42,0.56,0,5.44,0,0,0,68.26,3747016,1102920,2711240,4,79152,2641240,1048572,827292,221280
2024-03-02 20:07:25.02+02,0,318732,5278840,5278840,12.34,0,13.43,0.56,0,5.45,0,0,0,68.23,3747016,1121068,2702276,4,82884,2621852,1048572,820892,227424
2024-03-02 20:07:30.041+02,0,318732,5278984,5278984,12.32,0,13.42,0.56,0,5.44,0,0,0,68.26,3747016,1125576,2700816,4,79444,2620900,1048572,819612,228960
2024-03-02 20:07:35.057+02,0,318732,5278984,5278984,12.33,0,13.42,0.57,0,5.44,0,0,0,68.25,3747016,1130748,2692772,4,82232,2615840,1048572,815516,232288
2024-03-02 20:07:40.405+02,0,318732,5278832,5278832,12.3,0,13.41,0.56,0,5.43,0,0,0,68.3,3747016,1135088,2691848,4,81268,2612768,1048572,814492,234080
2024-03-02 20:07:45.415+02,0,318732,5278844,5278844,12.28,0,13.39,0.56,0,5.42,0,0,0,68.35,3747016,1133800,2691124,4,81332,2615264,1048572,814492,234080
2024-03-02 20:07:50.434+02,0,318732,5278976,5278976,12.25,0,13.38,0.56,0,5.41,0,0,0,68.4,3747016,1138900,2687384,4,79840,2610368,1048572,814492,234080
2024-03-02 20:07:56.456+02,0,318732,5279028,5279028,12.23,0,13.38,0.56,0,5.4,0,0,0,68.44,3747016,1140100,2685428,4,79868,2610216,1048572,814492,234080
2024-03-02 20:08:01.476+02,0,318732,5278876,5278876,12.21,0,13.37,0.56,0,5.39,0,0,0,68.48,3747016,1139720,2686000,4,80116,2606976,1048572,814492,234080
2024-03-02 20:08:06.524+02,0,318732,5278932,5278932,12.18,0,13.36,0.56,0,5.38,0,0,0,68.52,3747016,1138760,2683732,4,81280,2608620,1048572,814236,234336
2024-03-02 20:08:11.762+02,0,318732,5999788,5999788,12.17,0,13.38,0.56,0,5.38,0,0,0,68.52,3747016,1141480,1070680,4,81816,2605244,1048572,813724,234848
